window_start,window_end,event_count,addtocart_count,transaction_count,estimated_abandoned_count,estimated_abandonment_rate,top_5_abandoned_item_ids,alert_status
2015-06-01 10:33:00,2015-06-01 10:38:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 10:34:00,2015-06-01 10:39:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 10:35:00,2015-06-01 10:40:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 10:36:00,2015-06-01 10:41:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 10:37:00,2015-06-01 10:42:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 10:38:00,2015-06-01 10:43:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 10:39:00,2015-06-01 10:44:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 10:40:00,2015-06-01 10:45:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 10:41:00,2015-06-01 10:46:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 10:42:00,2015-06-01 10:47:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 10:43:00,2015-06-01 10:48:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 10:44:00,2015-06-01 10:49:00,7,1,0,1,100.0,"[""306285""]",HIGH_RISK
2015-06-01 10:45:00,2015-06-01 10:50:00,5,1,0,1,100.0,"[""306285""]",HIGH_RISK
2015-06-01 10:46:00,2015-06-01 10:51:00,8,1,0,1,100.0,"[""306285""]",HIGH_RISK
2015-06-01 10:47:00,2015-06-01 10:52:00,8,1,0,1,100.0,"[""306285""]",HIGH_RISK
2015-06-01 10:48:00,2015-06-01 10:53:00,10,1,0,1,100.0,"[""306285""]",HIGH_RISK
2015-06-01 10:49:00,2015-06-01 10:54:00,11,1,0,1,100.0,"[""320494""]",HIGH_RISK
2015-06-01 10:50:00,2015-06-01 10:55:00,12,1,0,1,100.0,"[""320494""]",HIGH_RISK
2015-06-01 10:51:00,2015-06-01 10:56:00,8,1,0,1,100.0,"[""320494""]",HIGH_RISK
2015-06-01 10:52:00,2015-06-01 10:57:00,9,1,0,1,100.0,"[""320494""]",HIGH_RISK
2015-06-01 10:53:00,2015-06-01 10:58:00,8,1,0,1,100.0,"[""320494""]",HIGH_RISK
2015-06-01 10:54:00,2015-06-01 10:59:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 10:55:00,2015-06-01 11:00:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 10:56:00,2015-06-01 11:01:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 10:57:00,2015-06-01 11:02:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 10:58:00,2015-06-01 11:03:00,14,0,0,0,0.0,[],NORMAL
2015-06-01 10:59:00,2015-06-01 11:04:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 11:00:00,2015-06-01 11:05:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:01:00,2015-06-01 11:06:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:02:00,2015-06-01 11:07:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 11:03:00,2015-06-01 11:08:00,6,0,0,0,0.0,[],NORMAL
2015-06-01 11:04:00,2015-06-01 11:09:00,7,0,0,0,0.0,[],NORMAL
2015-06-01 11:05:00,2015-06-01 11:10:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 11:06:00,2015-06-01 11:11:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 11:07:00,2015-06-01 11:12:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:08:00,2015-06-01 11:13:00,15,0,0,0,0.0,[],NORMAL
2015-06-01 11:09:00,2015-06-01 11:14:00,16,0,0,0,0.0,[],NORMAL
2015-06-01 11:10:00,2015-06-01 11:15:00,14,0,0,0,0.0,[],NORMAL
2015-06-01 11:11:00,2015-06-01 11:16:00,18,0,0,0,0.0,[],NORMAL
2015-06-01 11:12:00,2015-06-01 11:17:00,18,0,0,0,0.0,[],NORMAL
2015-06-01 11:13:00,2015-06-01 11:18:00,14,0,0,0,0.0,[],NORMAL
2015-06-01 11:14:00,2015-06-01 11:19:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:15:00,2015-06-01 11:20:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 11:16:00,2015-06-01 11:21:00,7,0,0,0,0.0,[],NORMAL
2015-06-01 11:17:00,2015-06-01 11:22:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:18:00,2015-06-01 11:23:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:19:00,2015-06-01 11:24:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:20:00,2015-06-01 11:25:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:21:00,2015-06-01 11:26:00,15,0,0,0,0.0,[],NORMAL
2015-06-01 11:22:00,2015-06-01 11:27:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 11:23:00,2015-06-01 11:28:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 11:24:00,2015-06-01 11:29:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 11:25:00,2015-06-01 11:30:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:26:00,2015-06-01 11:31:00,8,0,0,0,0.0,[],NORMAL
2015-06-01 11:27:00,2015-06-01 11:32:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:28:00,2015-06-01 11:33:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 11:29:00,2015-06-01 11:34:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 11:30:00,2015-06-01 11:35:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:31:00,2015-06-01 11:36:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:32:00,2015-06-01 11:37:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:33:00,2015-06-01 11:38:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 11:34:00,2015-06-01 11:39:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:35:00,2015-06-01 11:40:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:36:00,2015-06-01 11:41:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:37:00,2015-06-01 11:42:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:38:00,2015-06-01 11:43:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:39:00,2015-06-01 11:44:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:40:00,2015-06-01 11:45:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 11:41:00,2015-06-01 11:46:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 11:42:00,2015-06-01 11:47:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:43:00,2015-06-01 11:48:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:44:00,2015-06-01 11:49:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 11:45:00,2015-06-01 11:50:00,14,0,0,0,0.0,[],NORMAL
2015-06-01 11:46:00,2015-06-01 11:51:00,14,1,0,1,100.0,"[""138356""]",HIGH_RISK
2015-06-01 11:47:00,2015-06-01 11:52:00,12,1,0,1,100.0,"[""138356""]",HIGH_RISK
2015-06-01 11:48:00,2015-06-01 11:53:00,10,1,0,1,100.0,"[""138356""]",HIGH_RISK
2015-06-01 11:49:00,2015-06-01 11:54:00,9,1,0,1,100.0,"[""138356""]",HIGH_RISK
2015-06-01 11:50:00,2015-06-01 11:55:00,9,1,0,1,100.0,"[""138356""]",HIGH_RISK
2015-06-01 11:51:00,2015-06-01 11:56:00,7,0,1,0,0.0,[],NORMAL
2015-06-01 11:52:00,2015-06-01 11:57:00,8,0,1,0,0.0,[],NORMAL
2015-06-01 11:53:00,2015-06-01 11:58:00,8,0,1,0,0.0,[],NORMAL
2015-06-01 11:54:00,2015-06-01 11:59:00,8,0,1,0,0.0,[],NORMAL
2015-06-01 11:55:00,2015-06-01 12:00:00,10,0,1,0,0.0,[],NORMAL
2015-06-01 11:56:00,2015-06-01 12:01:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:57:00,2015-06-01 12:02:00,11,0,0,0,0.0,[],NORMAL
2015-06-01 11:58:00,2015-06-01 12:03:00,12,0,0,0,0.0,[],NORMAL
2015-06-01 11:59:00,2015-06-01 12:04:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 12:00:00,2015-06-01 12:05:00,11,2,0,1,100.0,"[""441620""]",HIGH_RISK
2015-06-01 12:01:00,2015-06-01 12:06:00,10,2,0,1,100.0,"[""441620""]",HIGH_RISK
2015-06-01 12:02:00,2015-06-01 12:07:00,12,2,0,1,100.0,"[""441620""]",HIGH_RISK
2015-06-01 12:03:00,2015-06-01 12:08:00,12,3,0,2,100.0,"[""441620"", ""259913""]",HIGH_RISK
2015-06-01 12:04:00,2015-06-01 12:09:00,12,3,0,2,100.0,"[""441620"", ""259913""]",HIGH_RISK
2015-06-01 12:05:00,2015-06-01 12:10:00,10,1,0,1,100.0,"[""259913""]",HIGH_RISK
2015-06-01 12:06:00,2015-06-01 12:11:00,9,1,0,1,100.0,"[""259913""]",HIGH_RISK
2015-06-01 12:07:00,2015-06-01 12:12:00,11,1,0,1,100.0,"[""259913""]",HIGH_RISK
2015-06-01 12:08:00,2015-06-01 12:13:00,9,0,0,0,0.0,[],NORMAL
2015-06-01 12:09:00,2015-06-01 12:14:00,10,0,0,0,0.0,[],NORMAL
2015-06-01 12:10:00,2015-06-01 12:15:00,13,0,0,0,0.0,[],NORMAL
2015-06-01 12:11:00,2015-06-01 12:16:00,19,0,0,0,0.0,[],NORMAL
2015-06-01 12:12:00,2015-06-01 12:17:00,15,0,0,0,0.0,[],NORMAL
2015-06-01 12:13:00,2015-06-01 12:18:00,20,0,0,0,0.0,[],NORMAL
2015-06-01 12:14:00,2015-06-01 12:19:00,19,1,0,1,100.0,"[""270120""]",HIGH_RISK
2015-06-01 12:15:00,2015-06-01 12:20:00,20,1,0,1,100.0,"[""270120""]",HIGH_RISK
2015-06-01 12:16:00,2015-06-01 12:21:00,19,1,0,1,100.0,"[""270120""]",HIGH_RISK
2015-06-01 12:17:00,2015-06-01 12:22:00,21,1,0,1,100.0,"[""270120""]",HIGH_RISK
2015-06-01 12:18:00,2015-06-01 12:23:00,20,1,0,1,100.0,"[""270120""]",HIGH_RISK
2015-06-01 12:19:00,2015-06-01 12:24:00,24,0,0,0,0.0,[],NORMAL
2015-06-01 12:20:00,2015-06-01 12:25:00,24,0,0,0,0.0,[],NORMAL
2015-06-01 12:21:00,2015-06-01 12:26:00,23,0,0,0,0.0,[],NORMAL
2015-06-01 12:22:00,2015-06-01 12:27:00,28,0,0,0,0.0,[],NORMAL
2015-06-01 12:23:00,2015-06-01 12:28:00,26,0,0,0,0.0,[],NORMAL
2015-06-01 12:24:00,2015-06-01 12:29:00,24,1,0,1,100.0,"[""219821""]",HIGH_RISK
2015-06-01 12:25:00,2015-06-01 12:30:00,29,2,0,2,100.0,"[""219821"", ""224700""]",HIGH_RISK
2015-06-01 12:26:00,2015-06-01 12:31:00,30,2,0,2,100.0,"[""219821"", ""224700""]",HIGH_RISK
2015-06-01 12:27:00,2015-06-01 12:32:00,26,3,0,3,100.0,"[""219821"", ""224700"", ""17370""]",HIGH_RISK
2015-06-01 12:28:00,2015-06-01 12:33:00,37,3,0,3,100.0,"[""219821"", ""224700"", ""17370""]",HIGH_RISK
2015-06-01 12:29:00,2015-06-01 12:34:00,41,2,0,2,100.0,"[""224700"", ""17370""]",HIGH_RISK
2015-06-01 12:30:00,2015-06-01 12:35:00,37,2,0,2,100.0,"[""17370"", ""270886""]",HIGH_RISK
2015-06-01 12:31:00,2015-06-01 12:36:00,37,2,0,2,100.0,"[""17370"", ""270886""]",HIGH_RISK
2015-06-01 12:32:00,2015-06-01 12:37:00,38,2,0,2,100.0,"[""270886"", ""190260""]",HIGH_RISK
2015-06-01 12:33:00,2015-06-01 12:38:00,28,2,0,2,100.0,"[""270886"", ""190260""]",HIGH_RISK
2015-06-01 12:34:00,2015-06-01 12:39:00,23,2,0,2,100.0,"[""270886"", ""190260""]",HIGH_RISK
2015-06-01 12:35:00,2015-06-01 12:40:00,25,2,0,2,100.0,"[""190260"", ""313835""]",HIGH_RISK
2015-06-01 12:36:00,2015-06-01 12:41:00,28,2,0,2,100.0,"[""190260"", ""313835""]",HIGH_RISK
2015-06-01 12:37:00,2015-06-01 12:42:00,29,2,0,2,100.0,"[""313835"", ""37863""]",HIGH_RISK
2015-06-01 12:38:00,2015-06-01 12:43:00,33,2,0,2,100.0,"[""313835"", ""37863""]",HIGH_RISK
2015-06-01 12:39:00,2015-06-01 12:44:00,32,2,0,2,100.0,"[""313835"", ""37863""]",HIGH_RISK
2015-06-01 12:40:00,2015-06-01 12:45:00,28,1,0,1,100.0,"[""37863""]",HIGH_RISK
2015-06-01 12:41:00,2015-06-01 12:46:00,23,1,0,1,100.0,"[""37863""]",HIGH_RISK
2015-06-01 12:42:00,2015-06-01 12:47:00,22,0,0,0,0.0,[],NORMAL
2015-06-01 12:43:00,2015-06-01 12:48:00,21,0,0,0,0.0,[],NORMAL
2015-06-01 12:44:00,2015-06-01 12:49:00,24,0,0,0,0.0,[],NORMAL
2015-06-01 12:45:00,2015-06-01 12:50:00,28,0,0,0,0.0,[],NORMAL
2015-06-01 12:46:00,2015-06-01 12:51:00,27,0,0,0,0.0,[],NORMAL
2015-06-01 12:47:00,2015-06-01 12:52:00,24,0,0,0,0.0,[],NORMAL
2015-06-01 12:48:00,2015-06-01 12:53:00,22,0,0,0,0.0,[],NORMAL
2015-06-01 12:49:00,2015-06-01 12:54:00,22,0,0,0,0.0,[],NORMAL
2015-06-01 12:50:00,2015-06-01 12:55:00,24,0,0,0,0.0,[],NORMAL
2015-06-01 12:51:00,2015-06-01 12:56:00,30,0,0,0,0.0,[],NORMAL
2015-06-01 12:52:00,2015-06-01 12:57:00,31,0,0,0,0.0,[],NORMAL
2015-06-01 12:53:00,2015-06-01 12:58:00,32,0,0,0,0.0,[],NORMAL
2015-06-01 12:54:00,2015-06-01 12:59:00,31,0,0,0,0.0,[],NORMAL
2015-06-01 12:55:00,2015-06-01 13:00:00,29,1,0,1,100.0,"[""175317""]",HIGH_RISK
2015-06-01 12:56:00,2015-06-01 13:01:00,23,1,0,1,100.0,"[""175317""]",HIGH_RISK
2015-06-01 12:57:00,2015-06-01 13:02:00,21,1,0,1,100.0,"[""175317""]",HIGH_RISK
2015-06-01 12:58:00,2015-06-01 13:03:00,25,1,0,1,100.0,"[""175317""]",HIGH_RISK
2015-06-01 12:59:00,2015-06-01 13:04:00,24,2,0,2,100.0,"[""175317"", ""255708""]",HIGH_RISK
2015-06-01 13:00:00,2015-06-01 13:05:00,20,1,0,1,100.0,"[""255708""]",HIGH_RISK
2015-06-01 13:01:00,2015-06-01 13:06:00,23,1,0,1,100.0,"[""255708""]",HIGH_RISK
2015-06-01 13:02:00,2015-06-01 13:07:00,24,1,0,1,100.0,"[""255708""]",HIGH_RISK
2015-06-01 13:03:00,2015-06-01 13:08:00,21,1,0,1,100.0,"[""255708""]",HIGH_RISK
2015-06-01 13:04:00,2015-06-01 13:09:00,25,0,0,0,0.0,[],NORMAL
2015-06-01 13:05:00,2015-06-01 13:10:00,26,0,0,0,0.0,[],NORMAL
2015-06-01 13:06:00,2015-06-01 13:11:00,31,1,0,1,100.0,"[""243566""]",HIGH_RISK
2015-06-01 13:07:00,2015-06-01 13:12:00,38,1,1,0,0.0,[],NORMAL
2015-06-01 13:08:00,2015-06-01 13:13:00,43,1,1,0,0.0,[],NORMAL
2015-06-01 13:09:00,2015-06-01 13:14:00,46,1,1,0,0.0,[],NORMAL
2015-06-01 13:10:00,2015-06-01 13:15:00,54,1,1,0,0.0,[],NORMAL
2015-06-01 13:11:00,2015-06-01 13:16:00,55,0,1,0,0.0,[],NORMAL
2015-06-01 13:12:00,2015-06-01 13:17:00,51,0,0,0,0.0,[],NORMAL
2015-06-01 13:13:00,2015-06-01 13:18:00,48,0,0,0,0.0,[],NORMAL
2015-06-01 13:14:00,2015-06-01 13:19:00,42,0,0,0,0.0,[],NORMAL
2015-06-01 13:15:00,2015-06-01 13:20:00,38,0,0,0,0.0,[],NORMAL
2015-06-01 13:16:00,2015-06-01 13:21:00,33,0,0,0,0.0,[],NORMAL
2015-06-01 13:17:00,2015-06-01 13:22:00,38,0,0,0,0.0,[],NORMAL
2015-06-01 13:18:00,2015-06-01 13:23:00,37,0,0,0,0.0,[],NORMAL
2015-06-01 13:19:00,2015-06-01 13:24:00,42,0,0,0,0.0,[],NORMAL
2015-06-01 13:20:00,2015-06-01 13:25:00,38,0,0,0,0.0,[],NORMAL
2015-06-01 13:21:00,2015-06-01 13:26:00,40,0,0,0,0.0,[],NORMAL
2015-06-01 13:22:00,2015-06-01 13:27:00,32,0,0,0,0.0,[],NORMAL
2015-06-01 13:23:00,2015-06-01 13:28:00,29,0,0,0,0.0,[],NORMAL
2015-06-01 13:24:00,2015-06-01 13:29:00,28,0,0,0,0.0,[],NORMAL
2015-06-01 13:25:00,2015-06-01 13:30:00,31,1,0,1,100.0,"[""415610""]",HIGH_RISK
2015-06-01 13:26:00,2015-06-01 13:31:00,25,1,0,1,100.0,"[""415610""]",HIGH_RISK
2015-06-01 13:27:00,2015-06-01 13:32:00,30,1,0,1,100.0,"[""415610""]",HIGH_RISK
2015-06-01 13:28:00,2015-06-01 13:33:00,33,2,0,2,100.0,"[""415610"", ""346139""]",HIGH_RISK
2015-06-01 13:29:00,2015-06-01 13:34:00,31,2,0,2,100.0,"[""415610"", ""346139""]",HIGH_RISK
2015-06-01 13:30:00,2015-06-01 13:35:00,28,1,0,1,100.0,"[""346139""]",HIGH_RISK
2015-06-01 13:31:00,2015-06-01 13:36:00,35,1,0,1,100.0,"[""346139""]",HIGH_RISK
2015-06-01 13:32:00,2015-06-01 13:37:00,38,1,0,1,100.0,"[""346139""]",HIGH_RISK
2015-06-01 13:33:00,2015-06-01 13:38:00,42,0,1,0,0.0,[],NORMAL
2015-06-01 13:34:00,2015-06-01 13:39:00,39,0,1,0,0.0,[],NORMAL
2015-06-01 13:35:00,2015-06-01 13:40:00,42,0,1,0,0.0,[],NORMAL
2015-06-01 13:36:00,2015-06-01 13:41:00,45,0,1,0,0.0,[],NORMAL
2015-06-01 13:37:00,2015-06-01 13:42:00,43,1,1,1,100.0,"[""9635""]",HIGH_RISK
2015-06-01 13:38:00,2015-06-01 13:43:00,41,2,0,2,100.0,"[""9635"", ""154154""]",HIGH_RISK
2015-06-01 13:39:00,2015-06-01 13:44:00,40,2,0,2,100.0,"[""9635"", ""154154""]",HIGH_RISK
2015-06-01 13:40:00,2015-06-01 13:45:00,39,2,0,2,100.0,"[""9635"", ""154154""]",HIGH_RISK
2015-06-01 13:41:00,2015-06-01 13:46:00,35,2,0,2,100.0,"[""9635"", ""154154""]",HIGH_RISK
2015-06-01 13:42:00,2015-06-01 13:47:00,29,1,0,1,100.0,"[""154154""]",HIGH_RISK
2015-06-01 13:43:00,2015-06-01 13:48:00,29,0,0,0,0.0,[],NORMAL
2015-06-01 13:44:00,2015-06-01 13:49:00,33,0,0,0,0.0,[],NORMAL
2015-06-01 13:45:00,2015-06-01 13:50:00,37,0,0,0,0.0,[],NORMAL
2015-06-01 13:46:00,2015-06-01 13:51:00,37,2,0,2,100.0,"[""8300"", ""154154""]",HIGH_RISK
2015-06-01 13:47:00,2015-06-01 13:52:00,42,2,0,2,100.0,"[""8300"", ""154154""]",HIGH_RISK
2015-06-01 13:48:00,2015-06-01 13:53:00,37,3,0,3,100.0,"[""8300"", ""154154"", ""256706""]",HIGH_RISK
2015-06-01 13:49:00,2015-06-01 13:54:00,41,3,0,3,100.0,"[""8300"", ""154154"", ""256706""]",HIGH_RISK
2015-06-01 13:50:00,2015-06-01 13:55:00,36,3,0,3,100.0,"[""8300"", ""154154"", ""256706""]",HIGH_RISK
2015-06-01 13:51:00,2015-06-01 13:56:00,36,2,0,2,100.0,"[""256706"", ""73602""]",HIGH_RISK
2015-06-01 13:52:00,2015-06-01 13:57:00,39,2,0,2,100.0,"[""256706"", ""73602""]",HIGH_RISK
2015-06-01 13:53:00,2015-06-01 13:58:00,43,1,0,1,100.0,"[""73602""]",HIGH_RISK
2015-06-01 13:54:00,2015-06-01 13:59:00,39,1,0,1,100.0,"[""73602""]",HIGH_RISK
2015-06-01 13:55:00,2015-06-01 14:00:00,42,1,0,1,100.0,"[""73602""]",HIGH_RISK
2015-06-01 13:56:00,2015-06-01 14:01:00,43,0,0,0,0.0,[],NORMAL
2015-06-01 13:57:00,2015-06-01 14:02:00,39,0,0,0,0.0,[],NORMAL
2015-06-01 13:58:00,2015-06-01 14:03:00,41,0,0,0,0.0,[],NORMAL
2015-06-01 13:59:00,2015-06-01 14:04:00,37,0,0,0,0.0,[],NORMAL
2015-06-01 14:00:00,2015-06-01 14:05:00,39,0,0,0,0.0,[],NORMAL
2015-06-01 14:01:00,2015-06-01 14:06:00,40,0,0,0,0.0,[],NORMAL
2015-06-01 14:02:00,2015-06-01 14:07:00,37,0,0,0,0.0,[],NORMAL
2015-06-01 14:03:00,2015-06-01 14:08:00,31,0,0,0,0.0,[],NORMAL
2015-06-01 14:04:00,2015-06-01 14:09:00,34,0,0,0,0.0,[],NORMAL
2015-06-01 14:05:00,2015-06-01 14:10:00,33,0,0,0,0.0,[],NORMAL
2015-06-01 14:06:00,2015-06-01 14:11:00,41,1,0,1,100.0,"[""29196""]",HIGH_RISK
2015-06-01 14:07:00,2015-06-01 14:12:00,48,1,0,1,100.0,"[""29196""]",HIGH_RISK
2015-06-01 14:08:00,2015-06-01 14:13:00,54,1,0,1,100.0,"[""29196""]",HIGH_RISK
2015-06-01 14:09:00,2015-06-01 14:14:00,57,2,0,2,100.0,"[""29196"", ""375181""]",HIGH_RISK
2015-06-01 14:10:00,2015-06-01 14:15:00,58,2,0,2,100.0,"[""29196"", ""375181""]",HIGH_RISK
2015-06-01 14:11:00,2015-06-01 14:16:00,59,1,0,1,100.0,"[""375181""]",HIGH_RISK
2015-06-01 14:12:00,2015-06-01 14:17:00,63,1,0,1,100.0,"[""375181""]",HIGH_RISK
2015-06-01 14:13:00,2015-06-01 14:18:00,63,2,0,2,100.0,"[""375181"", ""153778""]",HIGH_RISK
2015-06-01 14:14:00,2015-06-01 14:19:00,63,1,0,1,100.0,"[""153778""]",HIGH_RISK
2015-06-01 14:15:00,2015-06-01 14:20:00,60,1,0,1,100.0,"[""153778""]",HIGH_RISK
2015-06-01 14:16:00,2015-06-01 14:21:00,49,2,0,2,100.0,"[""153778"", ""205829""]",HIGH_RISK
2015-06-01 14:17:00,2015-06-01 14:22:00,39,2,0,2,100.0,"[""153778"", ""205829""]",HIGH_RISK
2015-06-01 14:18:00,2015-06-01 14:23:00,35,1,0,1,100.0,"[""205829""]",HIGH_RISK
2015-06-01 14:19:00,2015-06-01 14:24:00,38,1,0,1,100.0,"[""205829""]",HIGH_RISK
2015-06-01 14:20:00,2015-06-01 14:25:00,39,1,0,1,100.0,"[""205829""]",HIGH_RISK
2015-06-01 14:21:00,2015-06-01 14:26:00,42,0,0,0,0.0,[],NORMAL
2015-06-01 14:22:00,2015-06-01 14:27:00,49,0,0,0,0.0,[],NORMAL
2015-06-01 14:23:00,2015-06-01 14:28:00,48,0,0,0,0.0,[],NORMAL
2015-06-01 14:24:00,2015-06-01 14:29:00,46,0,0,0,0.0,[],NORMAL
2015-06-01 14:25:00,2015-06-01 14:30:00,44,0,0,0,0.0,[],NORMAL
2015-06-01 14:26:00,2015-06-01 14:31:00,46,0,0,0,0.0,[],NORMAL
2015-06-01 14:27:00,2015-06-01 14:32:00,41,0,0,0,0.0,[],NORMAL
2015-06-01 14:28:00,2015-06-01 14:33:00,48,0,0,0,0.0,[],NORMAL
2015-06-01 14:29:00,2015-06-01 14:34:00,43,0,0,0,0.0,[],NORMAL
2015-06-01 14:30:00,2015-06-01 14:35:00,47,0,0,0,0.0,[],NORMAL
2015-06-01 14:31:00,2015-06-01 14:36:00,48,1,0,1,100.0,"[""26270""]",HIGH_RISK
2015-06-01 14:32:00,2015-06-01 14:37:00,52,1,1,1,100.0,"[""26270""]",HIGH_RISK
2015-06-01 14:33:00,2015-06-01 14:38:00,56,1,1,1,100.0,"[""26270""]",HIGH_RISK
2015-06-01 14:34:00,2015-06-01 14:39:00,62,1,1,1,100.0,"[""26270""]",HIGH_RISK
2015-06-01 14:35:00,2015-06-01 14:40:00,63,1,1,1,100.0,"[""26270""]",HIGH_RISK
2015-06-01 14:36:00,2015-06-01 14:41:00,60,0,1,0,0.0,[],NORMAL
2015-06-01 14:37:00,2015-06-01 14:42:00,61,0,0,0,0.0,[],NORMAL
2015-06-01 14:38:00,2015-06-01 14:43:00,57,0,0,0,0.0,[],NORMAL
2015-06-01 14:39:00,2015-06-01 14:44:00,53,0,0,0,0.0,[],NORMAL
2015-06-01 14:40:00,2015-06-01 14:45:00,58,0,0,0,0.0,[],NORMAL
2015-06-01 14:41:00,2015-06-01 14:46:00,65,1,0,1,100.0,"[""389792""]",HIGH_RISK
2015-06-01 14:42:00,2015-06-01 14:47:00,65,1,0,1,100.0,"[""389792""]",HIGH_RISK
2015-06-01 14:43:00,2015-06-01 14:48:00,63,1,0,1,100.0,"[""389792""]",HIGH_RISK
2015-06-01 14:44:00,2015-06-01 14:49:00,66,1,0,1,100.0,"[""389792""]",HIGH_RISK
2015-06-01 14:45:00,2015-06-01 14:50:00,62,1,0,1,100.0,"[""389792""]",HIGH_RISK
2015-06-01 14:46:00,2015-06-01 14:51:00,58,0,0,0,0.0,[],NORMAL
2015-06-01 14:47:00,2015-06-01 14:52:00,61,0,0,0,0.0,[],NORMAL
2015-06-01 14:48:00,2015-06-01 14:53:00,58,0,0,0,0.0,[],NORMAL
2015-06-01 14:49:00,2015-06-01 14:54:00,63,0,0,0,0.0,[],NORMAL
2015-06-01 14:50:00,2015-06-01 14:55:00,58,0,0,0,0.0,[],NORMAL
2015-06-01 14:51:00,2015-06-01 14:56:00,50,0,0,0,0.0,[],NORMAL
2015-06-01 14:52:00,2015-06-01 14:57:00,54,0,0,0,0.0,[],NORMAL
2015-06-01 14:53:00,2015-06-01 14:58:00,59,0,0,0,0.0,[],NORMAL
2015-06-01 14:54:00,2015-06-01 14:59:00,61,0,0,0,0.0,[],NORMAL
2015-06-01 14:55:00,2015-06-01 15:00:00,69,0,0,0,0.0,[],NORMAL
2015-06-01 14:56:00,2015-06-01 15:01:00,79,1,0,1,100.0,"[""437638""]",HIGH_RISK
2015-06-01 14:57:00,2015-06-01 15:02:00,79,4,0,3,100.0,"[""437638"", ""60385"", ""456393""]",HIGH_RISK
2015-06-01 14:58:00,2015-06-01 15:03:00,88,5,0,4,100.0,"[""437638"", ""60385"", ""456393"", ""361956""]",HIGH_RISK
2015-06-01 14:59:00,2015-06-01 15:04:00,89,5,0,4,100.0,"[""437638"", ""60385"", ""456393"", ""361956""]",HIGH_RISK
2015-06-01 15:00:00,2015-06-01 15:05:00,86,5,0,4,100.0,"[""437638"", ""60385"", ""456393"", ""361956""]",HIGH_RISK
2015-06-01 15:01:00,2015-06-01 15:06:00,81,4,1,3,100.0,"[""60385"", ""456393"", ""361956""]",HIGH_RISK
2015-06-01 15:02:00,2015-06-01 15:07:00,81,1,1,1,100.0,"[""361956""]",HIGH_RISK
2015-06-01 15:03:00,2015-06-01 15:08:00,69,0,1,0,0.0,[],NORMAL
2015-06-01 15:04:00,2015-06-01 15:09:00,61,0,1,0,0.0,[],NORMAL
2015-06-01 15:05:00,2015-06-01 15:10:00,69,0,1,0,0.0,[],NORMAL
