hour,addtocart_pair_count,abandoned_pair_count,abandonment_rate
2015-08-05 12:00:00,10,9.0,90.0
2015-08-05 13:00:00,9,9.0,100.0
2015-08-05 14:00:00,15,14.0,93.33333333333333
2015-08-05 15:00:00,23,12.0,52.17391304347826
2015-08-05 16:00:00,36,23.0,63.888888888888886
2015-08-05 17:00:00,50,32.0,64.0
2015-08-05 18:00:00,37,22.0,59.45945945945946
2015-08-05 19:00:00,27,15.0,55.55555555555556
2015-08-05 20:00:00,44,23.0,52.27272727272727
2015-08-05 21:00:00,51,31.0,60.78431372549019
2015-08-05 22:00:00,38,16.0,42.10526315789473
2015-08-05 23:00:00,51,37.0,72.54901960784314
2015-08-06 00:00:00,30,25.0,83.33333333333334
2015-08-06 01:00:00,11,5.0,45.45454545454545
2015-08-06 02:00:00,27,23.0,85.18518518518519
2015-08-06 03:00:00,27,24.0,88.88888888888889
2015-08-06 04:00:00,17,14.0,82.35294117647058
2015-08-06 05:00:00,15,8.0,53.333333333333336
2015-08-06 06:00:00,25,20.0,80.0
2015-08-06 07:00:00,16,16.0,100.0
2015-08-06 08:00:00,3,2.0,66.66666666666666
2015-08-06 09:00:00,2,2.0,100.0
2015-08-06 10:00:00,4,4.0,100.0
2015-08-06 11:00:00,2,2.0,100.0
2015-08-06 12:00:00,5,5.0,100.0
2015-08-06 13:00:00,7,6.0,85.71428571428571
2015-08-06 14:00:00,17,12.0,70.58823529411765
2015-08-06 15:00:00,18,13.0,72.22222222222221
2015-08-06 16:00:00,33,14.0,42.42424242424242
2015-08-06 17:00:00,28,21.0,75.0
2015-08-06 18:00:00,33,22.0,66.66666666666666
2015-08-06 19:00:00,36,27.0,75.0
2015-08-06 20:00:00,36,27.0,75.0
2015-08-06 21:00:00,22,19.0,86.36363636363636
2015-08-06 22:00:00,35,30.0,85.71428571428571
2015-08-06 23:00:00,33,25.0,75.75757575757575
2015-08-07 00:00:00,32,20.0,62.5
2015-08-07 01:00:00,15,12.0,80.0
2015-08-07 02:00:00,41,35.0,85.36585365853658
2015-08-07 03:00:00,8,4.0,50.0
2015-08-07 04:00:00,16,15.0,93.75
2015-08-07 05:00:00,21,17.0,80.95238095238095
2015-08-07 06:00:00,17,11.0,64.70588235294117
2015-08-07 07:00:00,9,2.0,22.22222222222222
2015-08-07 10:00:00,1,0.0,0.0
2015-08-07 11:00:00,2,2.0,100.0
2015-08-07 12:00:00,8,6.0,75.0
2015-08-07 13:00:00,4,2.0,50.0
2015-08-07 14:00:00,15,11.0,73.33333333333333
2015-08-07 15:00:00,25,15.0,60.0
2015-08-07 16:00:00,37,24.0,64.86486486486487
2015-08-07 17:00:00,46,28.0,60.86956521739131
2015-08-07 18:00:00,66,54.0,81.81818181818183
2015-08-07 19:00:00,45,32.0,71.11111111111111
2015-08-07 20:00:00,33,22.0,66.66666666666666
2015-08-07 21:00:00,27,20.0,74.07407407407408
2015-08-07 22:00:00,32,25.0,78.125
2015-08-07 23:00:00,33,27.0,81.81818181818183
2015-08-08 00:00:00,15,13.0,86.66666666666667
2015-08-08 01:00:00,16,11.0,68.75
2015-08-08 02:00:00,21,18.0,85.71428571428571
2015-08-08 03:00:00,18,14.0,77.77777777777779
2015-08-08 04:00:00,9,7.0,77.77777777777779
2015-08-08 05:00:00,28,26.0,92.85714285714286
2015-08-08 06:00:00,4,4.0,100.0
2015-08-08 07:00:00,5,4.0,80.0
2015-08-08 08:00:00,2,2.0,100.0
2015-08-08 10:00:00,1,0.0,0.0
2015-08-08 12:00:00,2,2.0,100.0
2015-08-08 13:00:00,4,3.0,75.0
2015-08-08 14:00:00,9,9.0,100.0
2015-08-08 15:00:00,10,7.0,70.0
2015-08-08 16:00:00,17,15.0,88.23529411764706
2015-08-08 17:00:00,15,10.0,66.66666666666666
2015-08-08 18:00:00,14,13.0,92.85714285714286
2015-08-08 19:00:00,21,17.0,80.95238095238095
2015-08-08 20:00:00,28,11.0,39.285714285714285
2015-08-08 21:00:00,15,15.0,100.0
2015-08-08 22:00:00,20,19.0,95.0
2015-08-08 23:00:00,10,7.0,70.0
2015-08-09 00:00:00,17,14.0,82.35294117647058
2015-08-09 01:00:00,20,15.0,75.0
2015-08-09 02:00:00,12,10.0,83.33333333333334
2015-08-09 03:00:00,19,16.0,84.21052631578947
2015-08-09 04:00:00,24,22.0,91.66666666666666
2015-08-09 05:00:00,9,8.0,88.88888888888889
2015-08-09 06:00:00,4,4.0,100.0
2015-08-09 07:00:00,4,3.0,75.0
2015-08-09 08:00:00,1,1.0,100.0
2015-08-09 09:00:00,2,2.0,100.0
2015-08-09 10:00:00,2,2.0,100.0
2015-08-09 12:00:00,4,4.0,100.0
2015-08-09 13:00:00,6,6.0,100.0
2015-08-09 14:00:00,15,7.0,46.666666666666664
2015-08-09 15:00:00,2,1.0,50.0
2015-08-09 16:00:00,6,3.0,50.0
2015-08-09 17:00:00,17,13.0,76.47058823529412
2015-08-09 18:00:00,9,6.0,66.66666666666666
2015-08-09 19:00:00,20,16.0,80.0
2015-08-09 20:00:00,21,19.0,90.47619047619048
2015-08-09 21:00:00,16,15.0,93.75
2015-08-09 22:00:00,17,15.0,88.23529411764706
2015-08-09 23:00:00,22,16.0,72.72727272727273
2015-08-10 00:00:00,13,11.0,84.61538461538461
2015-08-10 01:00:00,18,16.0,88.88888888888889
2015-08-10 02:00:00,15,13.0,86.66666666666667
2015-08-10 03:00:00,37,20.0,54.054054054054056
2015-08-10 04:00:00,17,14.0,82.35294117647058
2015-08-10 05:00:00,15,15.0,100.0
2015-08-10 06:00:00,13,13.0,100.0
2015-08-10 07:00:00,2,1.0,50.0
2015-08-10 08:00:00,6,6.0,100.0
2015-08-10 09:00:00,4,3.0,75.0
2015-08-10 10:00:00,8,5.0,62.5
2015-08-10 11:00:00,3,3.0,100.0
2015-08-10 12:00:00,3,3.0,100.0
2015-08-10 13:00:00,3,2.0,66.66666666666666
2015-08-10 14:00:00,8,7.0,87.5
2015-08-10 15:00:00,8,7.0,87.5
2015-08-10 16:00:00,24,15.0,62.5
2015-08-10 17:00:00,36,31.0,86.11111111111111
2015-08-10 18:00:00,51,24.0,47.05882352941176
2015-08-10 19:00:00,36,23.0,63.888888888888886
2015-08-10 20:00:00,31,21.0,67.74193548387096
2015-08-10 21:00:00,36,20.0,55.55555555555556
2015-08-10 22:00:00,61,49.0,80.32786885245902
2015-08-10 23:00:00,22,16.0,72.72727272727273
2015-08-11 00:00:00,18,14.0,77.77777777777779
2015-08-11 01:00:00,17,14.0,82.35294117647058
2015-08-11 02:00:00,23,16.0,69.56521739130434
2015-08-11 03:00:00,27,23.0,85.18518518518519
2015-08-11 04:00:00,13,9.0,69.23076923076923
2015-08-11 05:00:00,12,7.0,58.333333333333336
2015-08-11 06:00:00,14,13.0,92.85714285714286
2015-08-11 07:00:00,6,3.0,50.0
2015-08-11 08:00:00,1,0.0,0.0
2015-08-11 09:00:00,3,3.0,100.0
2015-08-11 11:00:00,1,1.0,100.0
2015-08-11 12:00:00,1,1.0,100.0
2015-08-11 13:00:00,8,4.0,50.0
2015-08-11 14:00:00,11,11.0,100.0
2015-08-11 15:00:00,19,9.0,47.368421052631575
2015-08-11 16:00:00,26,13.0,50.0
2015-08-11 17:00:00,19,6.0,31.57894736842105
2015-08-11 18:00:00,14,11.0,78.57142857142857
2015-08-11 19:00:00,19,12.0,63.1578947368421
2015-08-11 20:00:00,21,16.0,76.19047619047619
2015-08-11 21:00:00,22,14.0,63.63636363636363
2015-08-11 22:00:00,30,23.0,76.66666666666667
2015-08-11 23:00:00,14,8.0,57.14285714285714
2015-08-12 00:00:00,18,15.0,83.33333333333334
2015-08-12 01:00:00,22,15.0,68.18181818181817
2015-08-12 02:00:00,26,22.0,84.61538461538461
2015-08-12 03:00:00,13,10.0,76.92307692307693
2015-08-12 04:00:00,15,13.0,86.66666666666667
2015-08-12 05:00:00,7,6.0,85.71428571428571
2015-08-12 06:00:00,19,17.0,89.47368421052632
2015-08-12 07:00:00,4,4.0,100.0
2015-08-12 08:00:00,1,1.0,100.0
2015-08-12 09:00:00,1,1.0,100.0
2015-08-12 10:00:00,3,2.0,66.66666666666666
2015-08-12 11:00:00,3,3.0,100.0
2015-08-12 12:00:00,5,3.0,60.0
2015-08-12 13:00:00,9,7.0,77.77777777777779
2015-08-12 14:00:00,19,11.0,57.89473684210527
2015-08-12 15:00:00,27,19.0,70.37037037037037
2015-08-12 16:00:00,38,21.0,55.26315789473685
2015-08-12 17:00:00,40,16.0,40.0
2015-08-12 18:00:00,35,30.0,85.71428571428571
2015-08-12 19:00:00,36,22.0,61.111111111111114
2015-08-12 20:00:00,37,28.0,75.67567567567568
2015-08-12 21:00:00,45,25.0,55.55555555555556
2015-08-12 22:00:00,45,20.0,44.44444444444444
2015-08-12 23:00:00,30,21.0,70.0
2015-08-13 00:00:00,25,18.0,72.0
2015-08-13 01:00:00,16,11.0,68.75
2015-08-13 02:00:00,20,14.0,70.0
2015-08-13 03:00:00,25,24.0,96.0
2015-08-13 04:00:00,11,10.0,90.9090909090909
2015-08-13 05:00:00,22,16.0,72.72727272727273
2015-08-13 06:00:00,21,18.0,85.71428571428571
2015-08-13 07:00:00,6,3.0,50.0
2015-08-13 08:00:00,20,20.0,100.0
2015-08-13 09:00:00,1,1.0,100.0
2015-08-13 10:00:00,1,1.0,100.0
2015-08-13 11:00:00,2,2.0,100.0
2015-08-13 12:00:00,4,4.0,100.0
2015-08-13 13:00:00,4,2.0,50.0
2015-08-13 14:00:00,10,9.0,90.0
2015-08-13 15:00:00,15,6.0,40.0
2015-08-13 16:00:00,32,19.0,59.375
2015-08-13 17:00:00,38,21.0,55.26315789473685
2015-08-13 18:00:00,30,22.0,73.33333333333333
2015-08-13 19:00:00,27,20.0,74.07407407407408
2015-08-13 20:00:00,30,16.0,53.333333333333336
2015-08-13 21:00:00,18,12.0,66.66666666666666
2015-08-13 22:00:00,25,15.0,60.0
2015-08-13 23:00:00,34,27.0,79.41176470588235
2015-08-14 00:00:00,29,24.0,82.75862068965517
2015-08-14 01:00:00,15,12.0,80.0
2015-08-14 02:00:00,30,21.0,70.0
2015-08-14 03:00:00,18,14.0,77.77777777777779
2015-08-14 04:00:00,28,25.0,89.28571428571429
2015-08-14 05:00:00,12,8.0,66.66666666666666
2015-08-14 06:00:00,3,1.0,33.33333333333333
2015-08-14 07:00:00,4,4.0,100.0
2015-08-14 08:00:00,1,1.0,100.0
2015-08-14 09:00:00,2,2.0,100.0
2015-08-14 12:00:00,4,3.0,75.0
2015-08-14 13:00:00,12,9.0,75.0
2015-08-14 14:00:00,6,4.0,66.66666666666666
2015-08-14 15:00:00,15,10.0,66.66666666666666
2015-08-14 16:00:00,24,14.0,58.333333333333336
2015-08-14 17:00:00,25,19.0,76.0
2015-08-14 18:00:00,25,14.0,56.00000000000001
2015-08-14 19:00:00,18,15.0,83.33333333333334
2015-08-14 20:00:00,32,26.0,81.25
2015-08-14 21:00:00,38,35.0,92.10526315789474
2015-08-14 22:00:00,25,15.0,60.0
2015-08-14 23:00:00,10,6.0,60.0
2015-08-15 00:00:00,20,15.0,75.0
2015-08-15 01:00:00,19,15.0,78.94736842105263
2015-08-15 02:00:00,28,17.0,60.71428571428571
2015-08-15 03:00:00,18,16.0,88.88888888888889
2015-08-15 04:00:00,9,9.0,100.0
2015-08-15 05:00:00,4,4.0,100.0
2015-08-15 06:00:00,24,22.0,91.66666666666666
2015-08-15 07:00:00,7,5.0,71.42857142857143
2015-08-15 08:00:00,2,2.0,100.0
2015-08-15 11:00:00,2,1.0,50.0
2015-08-15 12:00:00,1,1.0,100.0
2015-08-15 13:00:00,5,4.0,80.0
2015-08-15 14:00:00,8,6.0,75.0
2015-08-15 15:00:00,8,8.0,100.0
2015-08-15 16:00:00,18,11.0,61.111111111111114
2015-08-15 17:00:00,14,8.0,57.14285714285714
2015-08-15 18:00:00,25,14.0,56.00000000000001
2015-08-15 19:00:00,15,10.0,66.66666666666666
2015-08-15 20:00:00,30,26.0,86.66666666666667
2015-08-15 21:00:00,21,18.0,85.71428571428571
2015-08-15 22:00:00,16,10.0,62.5
2015-08-15 23:00:00,16,12.0,75.0
2015-08-16 00:00:00,14,11.0,78.57142857142857
2015-08-16 01:00:00,16,11.0,68.75
2015-08-16 02:00:00,9,7.0,77.77777777777779
2015-08-16 03:00:00,22,19.0,86.36363636363636
2015-08-16 04:00:00,18,14.0,77.77777777777779
2015-08-16 05:00:00,19,17.0,89.47368421052632
2015-08-16 06:00:00,3,3.0,100.0
2015-08-16 07:00:00,6,5.0,83.33333333333334
2015-08-16 08:00:00,6,6.0,100.0
2015-08-16 09:00:00,5,3.0,60.0
2015-08-16 10:00:00,1,1.0,100.0
2015-08-16 11:00:00,5,5.0,100.0
2015-08-16 12:00:00,2,2.0,100.0
2015-08-16 13:00:00,9,7.0,77.77777777777779
2015-08-16 14:00:00,11,8.0,72.72727272727273
2015-08-16 15:00:00,15,11.0,73.33333333333333
2015-08-16 16:00:00,16,10.0,62.5
2015-08-16 17:00:00,11,9.0,81.81818181818183
2015-08-16 18:00:00,28,20.0,71.42857142857143
2015-08-16 19:00:00,34,25.0,73.52941176470588
2015-08-16 20:00:00,21,15.0,71.42857142857143
2015-08-16 21:00:00,13,10.0,76.92307692307693
2015-08-16 22:00:00,18,15.0,83.33333333333334
2015-08-16 23:00:00,32,22.0,68.75
2015-08-17 00:00:00,18,14.0,77.77777777777779
2015-08-17 01:00:00,41,32.0,78.04878048780488
2015-08-17 02:00:00,29,20.0,68.96551724137932
2015-08-17 03:00:00,28,26.0,92.85714285714286
2015-08-17 04:00:00,23,19.0,82.6086956521739
2015-08-17 05:00:00,11,6.0,54.54545454545454
2015-08-17 06:00:00,25,21.0,84.0
2015-08-17 07:00:00,8,4.0,50.0
2015-08-17 08:00:00,3,3.0,100.0
2015-08-17 09:00:00,2,2.0,100.0
2015-08-17 10:00:00,4,4.0,100.0
2015-08-17 12:00:00,2,1.0,50.0
2015-08-17 13:00:00,7,6.0,85.71428571428571
2015-08-17 14:00:00,14,11.0,78.57142857142857
2015-08-17 15:00:00,24,15.0,62.5
2015-08-17 16:00:00,47,36.0,76.59574468085107
2015-08-17 17:00:00,44,28.0,63.63636363636363
2015-08-17 18:00:00,36,23.0,63.888888888888886
2015-08-17 19:00:00,38,22.0,57.89473684210527
2015-08-17 20:00:00,41,25.0,60.97560975609756
2015-08-17 21:00:00,46,27.0,58.69565217391305
2015-08-17 22:00:00,50,34.0,68.0
2015-08-17 23:00:00,27,19.0,70.37037037037037
2015-08-18 00:00:00,19,12.0,63.1578947368421
2015-08-18 01:00:00,24,20.0,83.33333333333334
2015-08-18 02:00:00,27,16.0,59.25925925925925
2015-08-18 03:00:00,24,19.0,79.16666666666666
2015-08-18 04:00:00,28,24.0,85.71428571428571
2015-08-18 05:00:00,16,11.0,68.75
2015-08-18 06:00:00,12,9.0,75.0
2015-08-18 07:00:00,7,7.0,100.0
2015-08-18 08:00:00,1,1.0,100.0
2015-08-18 09:00:00,3,2.0,66.66666666666666
2015-08-18 10:00:00,3,3.0,100.0
2015-08-18 11:00:00,6,5.0,83.33333333333334
2015-08-18 12:00:00,9,9.0,100.0
2015-08-18 13:00:00,6,6.0,100.0
2015-08-18 14:00:00,7,5.0,71.42857142857143
2015-08-18 15:00:00,21,14.0,66.66666666666666
2015-08-18 16:00:00,34,19.0,55.88235294117647
2015-08-18 17:00:00,40,16.0,40.0
2015-08-18 18:00:00,30,18.0,60.0
2015-08-18 19:00:00,25,13.0,52.0
2015-08-18 20:00:00,55,25.0,45.45454545454545
2015-08-18 21:00:00,25,13.0,52.0
2015-08-18 22:00:00,28,20.0,71.42857142857143
2015-08-18 23:00:00,34,22.0,64.70588235294117
2015-08-19 00:00:00,27,17.0,62.96296296296296
2015-08-19 01:00:00,15,11.0,73.33333333333333
2015-08-19 02:00:00,30,14.0,46.666666666666664
2015-08-19 03:00:00,18,10.0,55.55555555555556
2015-08-19 04:00:00,36,33.0,91.66666666666666
2015-08-19 05:00:00,20,12.0,60.0
2015-08-19 06:00:00,11,9.0,81.81818181818183
2015-08-19 07:00:00,11,9.0,81.81818181818183
2015-08-19 08:00:00,3,2.0,66.66666666666666
2015-08-19 09:00:00,1,1.0,100.0
2015-08-19 10:00:00,1,0.0,0.0
2015-08-19 11:00:00,3,3.0,100.0
2015-08-19 12:00:00,7,6.0,85.71428571428571
2015-08-19 13:00:00,3,2.0,66.66666666666666
2015-08-19 14:00:00,10,5.0,50.0
2015-08-19 15:00:00,25,14.0,56.00000000000001
2015-08-19 16:00:00,34,20.0,58.82352941176471
2015-08-19 17:00:00,42,25.0,59.523809523809526
2015-08-19 18:00:00,21,13.0,61.904761904761905
2015-08-19 19:00:00,29,17.0,58.620689655172406
2015-08-19 20:00:00,48,29.0,60.416666666666664
2015-08-19 21:00:00,44,23.0,52.27272727272727
2015-08-19 22:00:00,23,16.0,69.56521739130434
2015-08-19 23:00:00,28,17.0,60.71428571428571
2015-08-20 00:00:00,35,23.0,65.71428571428571
2015-08-20 01:00:00,20,15.0,75.0
2015-08-20 02:00:00,26,19.0,73.07692307692307
2015-08-20 03:00:00,27,22.0,81.48148148148148
2015-08-20 04:00:00,23,18.0,78.26086956521739
2015-08-20 05:00:00,23,20.0,86.95652173913044
2015-08-20 06:00:00,15,7.0,46.666666666666664
2015-08-20 07:00:00,2,2.0,100.0
2015-08-20 08:00:00,7,4.0,57.14285714285714
2015-08-20 09:00:00,5,2.0,40.0
2015-08-20 10:00:00,3,3.0,100.0
2015-08-20 11:00:00,2,2.0,100.0
2015-08-20 12:00:00,5,5.0,100.0
2015-08-20 13:00:00,5,4.0,80.0
2015-08-20 14:00:00,18,9.0,50.0
2015-08-20 15:00:00,23,11.0,47.82608695652174
2015-08-20 16:00:00,29,12.0,41.37931034482759
2015-08-20 17:00:00,44,21.0,47.72727272727273
2015-08-20 18:00:00,41,23.0,56.09756097560976
2015-08-20 19:00:00,34,19.0,55.88235294117647
2015-08-20 20:00:00,22,13.0,59.09090909090909
2015-08-20 21:00:00,21,18.0,85.71428571428571
2015-08-20 22:00:00,23,17.0,73.91304347826086
2015-08-20 23:00:00,19,15.0,78.94736842105263
2015-08-21 00:00:00,13,8.0,61.53846153846154
2015-08-21 01:00:00,17,7.0,41.17647058823529
2015-08-21 02:00:00,21,20.0,95.23809523809523
2015-08-21 03:00:00,20,17.0,85.0
2015-08-21 04:00:00,11,10.0,90.9090909090909
2015-08-21 05:00:00,8,7.0,87.5
2015-08-21 06:00:00,9,9.0,100.0
2015-08-21 07:00:00,12,10.0,83.33333333333334
2015-08-21 08:00:00,6,4.0,66.66666666666666
2015-08-21 09:00:00,4,4.0,100.0
2015-08-21 10:00:00,4,3.0,75.0
2015-08-21 11:00:00,1,1.0,100.0
2015-08-21 12:00:00,6,4.0,66.66666666666666
2015-08-21 13:00:00,5,4.0,80.0
2015-08-21 14:00:00,17,17.0,100.0
2015-08-21 15:00:00,15,9.0,60.0
2015-08-21 16:00:00,22,12.0,54.54545454545454
2015-08-21 17:00:00,37,28.0,75.67567567567568
2015-08-21 18:00:00,32,19.0,59.375
2015-08-21 19:00:00,27,16.0,59.25925925925925
2015-08-21 20:00:00,28,16.0,57.14285714285714
2015-08-21 21:00:00,25,14.0,56.00000000000001
2015-08-21 22:00:00,25,23.0,92.0
2015-08-21 23:00:00,30,23.0,76.66666666666667
2015-08-22 00:00:00,26,21.0,80.76923076923077
2015-08-22 01:00:00,14,9.0,64.28571428571429
2015-08-22 02:00:00,18,14.0,77.77777777777779
2015-08-22 03:00:00,20,14.0,70.0
2015-08-22 04:00:00,8,8.0,100.0
2015-08-22 05:00:00,16,15.0,93.75
2015-08-22 06:00:00,7,5.0,71.42857142857143
2015-08-22 07:00:00,5,4.0,80.0
2015-08-22 08:00:00,6,5.0,83.33333333333334
2015-08-22 09:00:00,1,0.0,0.0
2015-08-22 10:00:00,1,1.0,100.0
2015-08-22 12:00:00,2,2.0,100.0
2015-08-22 13:00:00,28,26.0,92.85714285714286
2015-08-22 14:00:00,10,8.0,80.0
2015-08-22 15:00:00,19,6.0,31.57894736842105
2015-08-22 16:00:00,6,3.0,50.0
2015-08-22 17:00:00,13,9.0,69.23076923076923
2015-08-22 18:00:00,11,8.0,72.72727272727273
2015-08-22 19:00:00,24,18.0,75.0
2015-08-22 20:00:00,17,13.0,76.47058823529412
2015-08-22 21:00:00,35,27.0,77.14285714285715
2015-08-22 22:00:00,15,11.0,73.33333333333333
2015-08-22 23:00:00,13,7.0,53.84615384615385
2015-08-23 00:00:00,19,12.0,63.1578947368421
2015-08-23 01:00:00,13,10.0,76.92307692307693
2015-08-23 02:00:00,36,26.0,72.22222222222221
2015-08-23 03:00:00,14,8.0,57.14285714285714
2015-08-23 04:00:00,8,7.0,87.5
2015-08-23 05:00:00,17,16.0,94.11764705882352
2015-08-23 06:00:00,10,1.0,10.0
2015-08-23 07:00:00,9,8.0,88.88888888888889
2015-08-23 08:00:00,2,2.0,100.0
2015-08-23 10:00:00,2,2.0,100.0
2015-08-23 11:00:00,9,8.0,88.88888888888889
2015-08-23 12:00:00,3,3.0,100.0
2015-08-23 13:00:00,3,3.0,100.0
2015-08-23 14:00:00,13,10.0,76.92307692307693
2015-08-23 15:00:00,14,9.0,64.28571428571429
2015-08-23 16:00:00,15,9.0,60.0
2015-08-23 17:00:00,13,11.0,84.61538461538461
2015-08-23 18:00:00,29,19.0,65.51724137931035
2015-08-23 19:00:00,14,12.0,85.71428571428571
2015-08-23 20:00:00,17,14.0,82.35294117647058
2015-08-23 21:00:00,18,12.0,66.66666666666666
2015-08-23 22:00:00,12,8.0,66.66666666666666
2015-08-23 23:00:00,12,9.0,75.0
2015-08-24 00:00:00,13,9.0,69.23076923076923
2015-08-24 01:00:00,20,14.0,70.0
2015-08-24 02:00:00,14,10.0,71.42857142857143
2015-08-24 03:00:00,22,18.0,81.81818181818183
2015-08-24 04:00:00,25,23.0,92.0
2015-08-24 05:00:00,51,49.0,96.07843137254902
2015-08-24 06:00:00,7,6.0,85.71428571428571
2015-08-24 07:00:00,1,0.0,0.0
2015-08-24 08:00:00,6,2.0,33.33333333333333
2015-08-24 09:00:00,3,3.0,100.0
2015-08-24 10:00:00,2,1.0,50.0
2015-08-24 11:00:00,4,3.0,75.0
2015-08-24 12:00:00,8,6.0,75.0
2015-08-24 13:00:00,15,6.0,40.0
2015-08-24 14:00:00,11,8.0,72.72727272727273
2015-08-24 15:00:00,18,8.0,44.44444444444444
2015-08-24 16:00:00,32,20.0,62.5
2015-08-24 17:00:00,40,25.0,62.5
2015-08-24 18:00:00,61,42.0,68.85245901639344
2015-08-24 19:00:00,28,25.0,89.28571428571429
2015-08-24 20:00:00,23,9.0,39.130434782608695
2015-08-24 21:00:00,28,22.0,78.57142857142857
2015-08-24 22:00:00,37,18.0,48.64864864864865
2015-08-24 23:00:00,24,19.0,79.16666666666666
2015-08-25 00:00:00,31,17.0,54.83870967741935
2015-08-25 01:00:00,31,27.0,87.09677419354838
2015-08-25 02:00:00,30,23.0,76.66666666666667
2015-08-25 03:00:00,17,11.0,64.70588235294117
2015-08-25 04:00:00,35,28.0,80.0
2015-08-25 05:00:00,19,13.0,68.42105263157895
2015-08-25 06:00:00,12,11.0,91.66666666666666
2015-08-25 07:00:00,5,5.0,100.0
2015-08-25 08:00:00,5,5.0,100.0
2015-08-25 11:00:00,3,3.0,100.0
2015-08-25 12:00:00,5,5.0,100.0
2015-08-25 13:00:00,5,4.0,80.0
2015-08-25 14:00:00,9,3.0,33.33333333333333
2015-08-25 15:00:00,14,9.0,64.28571428571429
2015-08-25 16:00:00,33,20.0,60.60606060606061
2015-08-25 17:00:00,24,17.0,70.83333333333334
2015-08-25 18:00:00,32,22.0,68.75
2015-08-25 19:00:00,24,14.0,58.333333333333336
2015-08-25 20:00:00,27,23.0,85.18518518518519
2015-08-25 21:00:00,38,28.0,73.68421052631578
2015-08-25 22:00:00,29,16.0,55.172413793103445
2015-08-25 23:00:00,22,13.0,59.09090909090909
2015-08-26 00:00:00,29,23.0,79.3103448275862
2015-08-26 01:00:00,12,9.0,75.0
2015-08-26 02:00:00,17,13.0,76.47058823529412
2015-08-26 03:00:00,21,19.0,90.47619047619048
2015-08-26 04:00:00,25,20.0,80.0
2015-08-26 05:00:00,22,17.0,77.27272727272727
2015-08-26 06:00:00,14,9.0,64.28571428571429
2015-08-26 07:00:00,5,4.0,80.0
2015-08-26 08:00:00,4,3.0,75.0
2015-08-26 09:00:00,2,1.0,50.0
2015-08-26 10:00:00,1,1.0,100.0
2015-08-26 11:00:00,1,1.0,100.0
2015-08-26 12:00:00,3,2.0,66.66666666666666
2015-08-26 13:00:00,7,3.0,42.857142857142854
2015-08-26 14:00:00,21,13.0,61.904761904761905
2015-08-26 15:00:00,19,11.0,57.89473684210527
2015-08-26 16:00:00,35,23.0,65.71428571428571
2015-08-26 17:00:00,33,12.0,36.36363636363637
2015-08-26 18:00:00,41,27.0,65.85365853658537
2015-08-26 19:00:00,32,19.0,59.375
2015-08-26 20:00:00,41,30.0,73.17073170731707
2015-08-26 21:00:00,43,18.0,41.86046511627907
2015-08-26 22:00:00,38,31.0,81.57894736842105
2015-08-26 23:00:00,39,27.0,69.23076923076923
2015-08-27 00:00:00,25,14.0,56.00000000000001
2015-08-27 01:00:00,22,10.0,45.45454545454545
2015-08-27 02:00:00,12,7.0,58.333333333333336
2015-08-27 03:00:00,19,16.0,84.21052631578947
2015-08-27 04:00:00,15,14.0,93.33333333333333
2015-08-27 05:00:00,15,11.0,73.33333333333333
2015-08-27 06:00:00,5,2.0,40.0
2015-08-27 07:00:00,10,10.0,100.0
2015-08-27 08:00:00,4,2.0,50.0
2015-08-27 09:00:00,2,2.0,100.0
2015-08-27 10:00:00,1,0.0,0.0
2015-08-27 11:00:00,1,1.0,100.0
2015-08-27 12:00:00,3,3.0,100.0
2015-08-27 13:00:00,2,1.0,50.0
2015-08-27 14:00:00,10,6.0,60.0
2015-08-27 15:00:00,22,18.0,81.81818181818183
2015-08-27 16:00:00,39,15.0,38.46153846153847
2015-08-27 17:00:00,36,21.0,58.333333333333336
2015-08-27 18:00:00,43,26.0,60.46511627906976
2015-08-27 19:00:00,46,26.0,56.52173913043478
2015-08-27 20:00:00,37,23.0,62.16216216216216
2015-08-27 21:00:00,33,17.0,51.515151515151516
2015-08-27 22:00:00,21,18.0,85.71428571428571
2015-08-27 23:00:00,20,8.0,40.0
2015-08-28 00:00:00,14,11.0,78.57142857142857
2015-08-28 01:00:00,34,30.0,88.23529411764706
2015-08-28 02:00:00,14,9.0,64.28571428571429
2015-08-28 03:00:00,13,11.0,84.61538461538461
2015-08-28 04:00:00,17,16.0,94.11764705882352
2015-08-28 05:00:00,17,13.0,76.47058823529412
2015-08-28 06:00:00,24,20.0,83.33333333333334
2015-08-28 07:00:00,25,22.0,88.0
2015-08-28 08:00:00,2,2.0,100.0
2015-08-28 09:00:00,1,1.0,100.0
2015-08-28 10:00:00,2,2.0,100.0
2015-08-28 12:00:00,6,6.0,100.0
2015-08-28 13:00:00,8,7.0,87.5
2015-08-28 14:00:00,21,15.0,71.42857142857143
2015-08-28 15:00:00,31,26.0,83.87096774193549
2015-08-28 16:00:00,31,22.0,70.96774193548387
2015-08-28 17:00:00,54,40.0,74.07407407407408
2015-08-28 18:00:00,32,19.0,59.375
2015-08-28 19:00:00,33,22.0,66.66666666666666
2015-08-28 20:00:00,46,43.0,93.47826086956522
2015-08-28 21:00:00,40,33.0,82.5
2015-08-28 22:00:00,26,21.0,80.76923076923077
2015-08-28 23:00:00,22,18.0,81.81818181818183
2015-08-29 00:00:00,16,12.0,75.0
2015-08-29 01:00:00,18,13.0,72.22222222222221
