hour,addtocart_count,transaction_count,view_count,total_event_count
2015-08-17 12:00:00,4,0,188,192
2015-08-17 13:00:00,7,1,333,341
2015-08-17 14:00:00,14,5,575,594
2015-08-17 15:00:00,25,11,887,923
2015-08-17 16:00:00,50,16,1182,1248
2015-08-17 17:00:00,48,15,1241,1304
2015-08-17 18:00:00,41,16,1432,1489
2015-08-17 19:00:00,43,17,1409,1469
2015-08-17 20:00:00,49,21,1580,1650
2015-08-17 21:00:00,49,17,1408,1474
2015-08-17 22:00:00,55,22,1510,1587
2015-08-17 23:00:00,31,14,1290,1335
2015-08-18 00:00:00,21,9,1146,1176
2015-08-18 01:00:00,24,5,1059,1088
2015-08-18 02:00:00,35,10,1131,1176
2015-08-18 03:00:00,25,6,1142,1173
2015-08-18 04:00:00,30,5,1015,1050
2015-08-18 05:00:00,16,7,811,834
2015-08-18 06:00:00,14,7,507,528
2015-08-18 07:00:00,7,0,283,290
2015-08-18 08:00:00,1,0,152,153
2015-08-18 09:00:00,4,1,119,124
2015-08-18 10:00:00,3,1,101,105
2015-08-18 11:00:00,6,1,122,129
2015-08-18 12:00:00,10,0,196,206
2015-08-18 13:00:00,7,1,350,358
2015-08-18 14:00:00,7,1,613,621
2015-08-18 15:00:00,24,3,969,996
2015-08-18 16:00:00,38,17,1225,1280
2015-08-18 17:00:00,45,30,1410,1485
2015-08-18 18:00:00,35,15,1262,1312
2015-08-18 19:00:00,27,13,1319,1359
2015-08-18 20:00:00,60,32,1330,1422
2015-08-18 21:00:00,27,12,1317,1356
2015-08-18 22:00:00,29,10,1250,1289
2015-08-18 23:00:00,35,15,1191,1241
2015-08-19 00:00:00,28,9,1023,1060
2015-08-19 01:00:00,16,7,969,992
2015-08-19 02:00:00,33,18,1066,1117
2015-08-19 03:00:00,24,7,1011,1042
2015-08-19 04:00:00,40,6,1114,1160
2015-08-19 05:00:00,21,16,810,847
2015-08-19 06:00:00,11,2,373,386
2015-08-19 07:00:00,11,3,238,252
2015-08-19 08:00:00,3,1,129,133
2015-08-19 09:00:00,1,1,119,121
2015-08-19 10:00:00,1,1,118,120
2015-08-19 11:00:00,3,0,120,123
2015-08-19 12:00:00,8,2,228,238
2015-08-19 13:00:00,4,1,352,357
2015-08-19 14:00:00,14,4,557,575
2015-08-19 15:00:00,27,8,991,1026
2015-08-19 16:00:00,37,22,1287,1346
2015-08-19 17:00:00,43,20,1422,1485
2015-08-19 18:00:00,29,14,1239,1282
2015-08-19 19:00:00,31,14,1267,1312
2015-08-19 20:00:00,52,20,1270,1342
2015-08-19 21:00:00,45,15,1372,1432
2015-08-19 22:00:00,30,15,1145,1190
2015-08-19 23:00:00,29,13,1108,1150
2015-08-20 00:00:00,39,16,1001,1056
2015-08-20 01:00:00,21,7,951,979
2015-08-20 02:00:00,27,8,1001,1036
2015-08-20 03:00:00,30,6,1168,1204
2015-08-20 04:00:00,25,5,991,1021
2015-08-20 05:00:00,23,5,782,810
2015-08-20 06:00:00,18,10,522,550
2015-08-20 07:00:00,2,1,239,242
2015-08-20 08:00:00,7,0,150,157
2015-08-20 09:00:00,7,5,134,146
2015-08-20 10:00:00,4,2,111,117
2015-08-20 11:00:00,2,0,121,123
2015-08-20 12:00:00,5,0,180,185
2015-08-20 13:00:00,5,2,376,383
2015-08-20 14:00:00,20,5,585,610
2015-08-20 15:00:00,23,19,921,963
2015-08-20 16:00:00,32,13,1184,1229
2015-08-20 17:00:00,49,37,1244,1330
2015-08-20 18:00:00,51,20,1267,1338
2015-08-20 19:00:00,35,15,1208,1258
2015-08-20 20:00:00,25,13,1180,1218
2015-08-20 21:00:00,23,5,1127,1155
2015-08-20 22:00:00,26,8,1068,1102
2015-08-20 23:00:00,20,6,977,1003
2015-08-21 00:00:00,14,9,786,809
2015-08-21 01:00:00,18,9,789,816
2015-08-21 02:00:00,22,2,813,837
2015-08-21 03:00:00,23,4,937,964
2015-08-21 04:00:00,14,1,766,781
2015-08-21 05:00:00,11,2,698,711
2015-08-21 06:00:00,10,0,455,465
2015-08-21 07:00:00,16,1,293,310
2015-08-21 08:00:00,7,3,155,165
2015-08-21 09:00:00,4,1,169,174
2015-08-21 10:00:00,5,0,162,167
2015-08-21 11:00:00,1,1,163,165
2015-08-21 12:00:00,7,3,217,227
2015-08-21 13:00:00,5,1,325,331
2015-08-21 14:00:00,24,1,554,579
2015-08-21 15:00:00,15,5,880,900
2015-08-21 16:00:00,24,11,1104,1139
2015-08-21 17:00:00,39,9,1183,1231
2015-08-21 18:00:00,32,18,1211,1261
2015-08-21 19:00:00,33,14,1290,1337
2015-08-21 20:00:00,37,13,1173,1223
2015-08-21 21:00:00,27,13,1149,1189
2015-08-21 22:00:00,27,3,1063,1093
2015-08-21 23:00:00,31,8,837,876
2015-08-22 00:00:00,26,6,897,929
2015-08-22 01:00:00,16,6,807,829
2015-08-22 02:00:00,18,4,803,825
2015-08-22 03:00:00,20,3,913,936
2015-08-22 04:00:00,10,1,821,832
2015-08-22 05:00:00,18,1,700,719
2015-08-22 06:00:00,8,2,403,413
2015-08-22 07:00:00,5,2,300,307
2015-08-22 08:00:00,6,5,155,166
2015-08-22 09:00:00,1,1,110,112
2015-08-22 10:00:00,1,0,66,67
2015-08-22 11:00:00,0,0,114,114
2015-08-22 12:00:00,2,0,190,192
2015-08-22 13:00:00,31,2,295,328
2015-08-22 14:00:00,12,4,423,439
2015-08-22 15:00:00,20,12,638,670
2015-08-22 16:00:00,6,5,729,740
2015-08-22 17:00:00,17,6,791,814
2015-08-22 18:00:00,11,2,791,804
2015-08-22 19:00:00,24,3,828,855
2015-08-22 20:00:00,17,8,782,807
2015-08-22 21:00:00,41,9,826,876
2015-08-22 22:00:00,15,4,768,787
2015-08-22 23:00:00,15,5,667,687
2015-08-23 00:00:00,29,13,703,745
2015-08-23 01:00:00,17,3,683,703
2015-08-23 02:00:00,39,9,709,757
2015-08-23 03:00:00,18,6,763,787
2015-08-23 04:00:00,9,1,733,743
2015-08-23 05:00:00,17,2,680,699
2015-08-23 06:00:00,10,2,400,412
2015-08-23 07:00:00,9,6,294,309
2015-08-23 08:00:00,3,0,134,137
2015-08-23 09:00:00,0,0,115,115
2015-08-23 10:00:00,5,0,110,115
2015-08-23 11:00:00,9,1,112,122
2015-08-23 12:00:00,4,1,182,187
2015-08-23 13:00:00,3,2,254,259
2015-08-23 14:00:00,14,3,424,441
2015-08-23 15:00:00,14,5,633,652
2015-08-23 16:00:00,17,7,781,805
2015-08-23 17:00:00,14,5,835,854
2015-08-23 18:00:00,29,6,821,856
2015-08-23 19:00:00,18,6,811,835
2015-08-23 20:00:00,20,3,894,917
2015-08-23 21:00:00,20,8,862,890
2015-08-23 22:00:00,12,1,747,760
2015-08-23 23:00:00,13,4,897,914
2015-08-24 00:00:00,15,5,850,870
2015-08-24 01:00:00,20,4,788,812
2015-08-24 02:00:00,15,7,887,909
2015-08-24 03:00:00,25,7,914,946
2015-08-24 04:00:00,29,2,928,959
2015-08-24 05:00:00,52,4,677,733
2015-08-24 06:00:00,9,1,478,488
2015-08-24 07:00:00,1,2,274,277
2015-08-24 08:00:00,6,1,152,159
2015-08-24 09:00:00,3,4,98,105
2015-08-24 10:00:00,4,1,107,112
2015-08-24 11:00:00,4,1,86,91
2015-08-24 12:00:00,8,0,160,168
2015-08-24 13:00:00,15,9,328,352
2015-08-24 14:00:00,13,7,511,531
2015-08-24 15:00:00,22,11,866,899
2015-08-24 16:00:00,33,19,1041,1093
2015-08-24 17:00:00,40,17,1372,1429
2015-08-24 18:00:00,65,21,1338,1424
2015-08-24 19:00:00,30,6,1235,1271
2015-08-24 20:00:00,25,17,1273,1315
2015-08-24 21:00:00,31,11,1305,1347
2015-08-24 22:00:00,39,17,1214,1270
2015-08-24 23:00:00,24,5,1151,1180
2015-08-25 00:00:00,39,12,1085,1136
2015-08-25 01:00:00,33,5,1041,1079
2015-08-25 02:00:00,35,6,1054,1095
2015-08-25 03:00:00,20,10,1040,1070
2015-08-25 04:00:00,40,6,965,1011
2015-08-25 05:00:00,20,7,751,778
2015-08-25 06:00:00,12,7,469,488
2015-08-25 07:00:00,5,0,238,243
2015-08-25 08:00:00,5,0,128,133
2015-08-25 09:00:00,0,0,93,93
2015-08-25 10:00:00,0,0,96,96
2015-08-25 11:00:00,4,0,114,118
2015-08-25 12:00:00,5,2,187,194
2015-08-25 13:00:00,5,0,387,392
2015-08-25 14:00:00,9,9,558,576
2015-08-25 15:00:00,15,5,909,929
2015-08-25 16:00:00,38,14,1240,1292
2015-08-25 17:00:00,25,11,1314,1350
2015-08-25 18:00:00,33,11,1286,1330
2015-08-25 19:00:00,27,11,1262,1300
2015-08-25 20:00:00,30,12,1267,1309
2015-08-25 21:00:00,38,5,1246,1289
2015-08-25 22:00:00,37,20,1249,1306
2015-08-25 23:00:00,23,12,1039,1074
2015-08-26 00:00:00,30,7,888,925
2015-08-26 01:00:00,12,3,857,872
2015-08-26 02:00:00,42,4,920,966
2015-08-26 03:00:00,24,11,1059,1094
2015-08-26 04:00:00,27,4,994,1025
2015-08-26 05:00:00,23,7,789,819
2015-08-26 06:00:00,14,5,399,418
2015-08-26 07:00:00,5,2,221,228
2015-08-26 08:00:00,12,1,131,144
2015-08-26 09:00:00,2,1,72,75
2015-08-26 10:00:00,1,0,76,77
2015-08-26 11:00:00,1,1,115,117
2015-08-26 12:00:00,3,0,220,223
2015-08-26 13:00:00,8,2,381,391
2015-08-26 14:00:00,23,8,560,591
2015-08-26 15:00:00,20,6,925,951
2015-08-26 16:00:00,39,17,1155,1211
2015-08-26 17:00:00,34,25,1285,1344
2015-08-26 18:00:00,43,14,1180,1237
2015-08-26 19:00:00,33,22,1286,1341
2015-08-26 20:00:00,42,13,1186,1241
2015-08-26 21:00:00,48,27,1243,1318
2015-08-26 22:00:00,41,9,1226,1276
2015-08-26 23:00:00,42,16,1036,1094
2015-08-27 00:00:00,28,14,892,934
2015-08-27 01:00:00,23,12,913,948
2015-08-27 02:00:00,14,7,863,884
2015-08-27 03:00:00,25,5,1056,1086
2015-08-27 04:00:00,16,3,940,959
2015-08-27 05:00:00,16,5,761,782
2015-08-27 06:00:00,5,3,437,445
2015-08-27 07:00:00,21,0,285,306
2015-08-27 08:00:00,5,3,158,166
2015-08-27 09:00:00,3,0,116,119
2015-08-27 10:00:00,1,1,93,95
2015-08-27 11:00:00,1,0,114,115
2015-08-27 12:00:00,3,0,200,203
2015-08-27 13:00:00,3,0,361,364
2015-08-27 14:00:00,11,4,589,604
2015-08-27 15:00:00,27,6,907,940
2015-08-27 16:00:00,52,25,1178,1255
2015-08-27 17:00:00,42,13,1318,1373
2015-08-27 18:00:00,45,22,1315,1382
2015-08-27 19:00:00,47,22,1305,1374
2015-08-27 20:00:00,42,27,1460,1529
2015-08-27 21:00:00,37,21,1274,1332
2015-08-27 22:00:00,27,6,1232,1265
2015-08-27 23:00:00,20,11,1075,1106
2015-08-28 00:00:00,14,5,901,920
2015-08-28 01:00:00,52,4,764,820
2015-08-28 02:00:00,15,5,964,984
2015-08-28 03:00:00,15,6,1091,1112
2015-08-28 04:00:00,17,1,947,965
2015-08-28 05:00:00,18,3,799,820
2015-08-28 06:00:00,27,5,535,567
2015-08-28 07:00:00,26,4,302,332
2015-08-28 08:00:00,3,0,181,184
2015-08-28 09:00:00,1,0,89,90
2015-08-28 10:00:00,2,0,117,119
2015-08-28 11:00:00,0,0,137,137
2015-08-28 12:00:00,6,0,228,234
2015-08-28 13:00:00,8,13,332,353
2015-08-28 14:00:00,22,7,618,647
2015-08-28 15:00:00,35,8,1014,1057
2015-08-28 16:00:00,34,6,1207,1247
2015-08-28 17:00:00,58,23,1458,1539
2015-08-28 18:00:00,32,21,1285,1338
2015-08-28 19:00:00,36,17,1232,1285
2015-08-28 20:00:00,46,3,1347,1396
2015-08-28 21:00:00,45,10,1230,1285
2015-08-28 22:00:00,29,7,1165,1201
2015-08-28 23:00:00,23,4,943,970
2015-08-29 00:00:00,17,8,892,917
2015-08-29 01:00:00,19,5,837,861
2015-08-29 02:00:00,14,1,874,889
2015-08-29 03:00:00,20,6,863,889
2015-08-29 04:00:00,20,3,862,885
2015-08-29 05:00:00,11,6,629,646
2015-08-29 06:00:00,12,2,501,515
2015-08-29 07:00:00,9,2,287,298
2015-08-29 08:00:00,11,0,198,209
2015-08-29 09:00:00,2,0,107,109
2015-08-29 10:00:00,3,0,89,92
2015-08-29 11:00:00,0,0,85,85
2015-08-29 12:00:00,1,0,178,179
2015-08-29 13:00:00,14,1,331,346
2015-08-29 14:00:00,8,1,449,458
2015-08-29 15:00:00,23,3,665,691
2015-08-29 16:00:00,13,6,759,778
2015-08-29 17:00:00,23,2,892,917
2015-08-29 18:00:00,18,4,883,905
2015-08-29 19:00:00,23,4,906,933
2015-08-29 20:00:00,32,9,828,869
2015-08-29 21:00:00,29,6,770,805
2015-08-29 22:00:00,18,5,856,879
2015-08-29 23:00:00,15,3,792,810
2015-08-30 00:00:00,13,1,704,718
2015-08-30 01:00:00,18,6,703,727
2015-08-30 02:00:00,18,4,844,866
2015-08-30 03:00:00,21,5,792,818
2015-08-30 04:00:00,26,1,843,870
2015-08-30 05:00:00,34,3,709,746
2015-08-30 06:00:00,19,1,482,502
2015-08-30 07:00:00,6,6,316,328
2015-08-30 08:00:00,2,2,154,158
2015-08-30 09:00:00,6,1,111,118
2015-08-30 10:00:00,3,0,82,85
2015-08-30 11:00:00,2,1,95,98
2015-08-30 12:00:00,8,1,171,180
2015-08-30 13:00:00,13,0,248,261
2015-08-30 14:00:00,20,7,455,482
2015-08-30 15:00:00,15,1,733,749
2015-08-30 16:00:00,38,11,940,989
2015-08-30 17:00:00,37,11,969,1017
2015-08-30 18:00:00,30,9,979,1018
2015-08-30 19:00:00,97,27,1094,1218
2015-08-30 20:00:00,62,21,1128,1211
2015-08-30 21:00:00,28,2,994,1024
2015-08-30 22:00:00,29,11,1040,1080
2015-08-30 23:00:00,30,14,971,1015
2015-08-31 00:00:00,33,6,947,986
2015-08-31 01:00:00,21,14,986,1021
2015-08-31 02:00:00,36,7,1003,1046
2015-08-31 03:00:00,30,12,1048,1090
2015-08-31 04:00:00,18,7,889,914
2015-08-31 05:00:00,14,3,737,754
2015-08-31 06:00:00,5,1,514,520
2015-08-31 07:00:00,5,0,265,270
2015-08-31 08:00:00,1,1,146,148
2015-08-31 09:00:00,0,0,81,81
2015-08-31 10:00:00,1,0,81,82
2015-08-31 11:00:00,5,0,123,128
2015-08-31 12:00:00,5,2,188,195
2015-08-31 13:00:00,1,0,325,326
2015-08-31 14:00:00,14,4,555,573
2015-08-31 15:00:00,16,9,916,941
2015-08-31 16:00:00,23,8,1001,1032
2015-08-31 17:00:00,38,8,1120,1166
2015-08-31 18:00:00,22,15,1177,1214
2015-08-31 19:00:00,30,14,1162,1206
2015-08-31 20:00:00,30,14,1365,1409
2015-08-31 21:00:00,38,22,1251,1311
2015-08-31 22:00:00,34,19,1135,1188
2015-08-31 23:00:00,34,9,983,1026
2015-09-01 00:00:00,19,7,936,962
2015-09-01 01:00:00,8,5,772,785
2015-09-01 02:00:00,14,10,862,886
2015-09-01 03:00:00,28,6,1020,1054
2015-09-01 04:00:00,23,4,1000,1027
2015-09-01 05:00:00,10,11,670,691
2015-09-01 06:00:00,8,2,378,388
2015-09-01 07:00:00,3,1,247,251
2015-09-01 08:00:00,4,0,94,98
2015-09-01 09:00:00,9,0,94,103
2015-09-01 10:00:00,1,0,70,71
2015-09-01 11:00:00,3,0,154,157
2015-09-01 12:00:00,2,0,221,223
2015-09-01 13:00:00,15,1,326,342
2015-09-01 14:00:00,14,7,525,546
2015-09-01 15:00:00,26,2,750,778
2015-09-01 16:00:00,25,9,998,1032
2015-09-01 17:00:00,44,17,1191,1252
2015-09-01 18:00:00,28,15,1105,1148
2015-09-01 19:00:00,30,18,1158,1206
2015-09-01 20:00:00,28,9,1431,1468
2015-09-01 21:00:00,31,13,1346,1390
2015-09-01 22:00:00,37,14,1195,1246
2015-09-01 23:00:00,34,7,1033,1074
2015-09-02 00:00:00,26,10,758,794
2015-09-02 01:00:00,12,2,800,814
2015-09-02 02:00:00,15,2,850,867
2015-09-02 03:00:00,22,8,982,1012
2015-09-02 04:00:00,21,2,924,947
2015-09-02 05:00:00,14,6,705,725
2015-09-02 06:00:00,3,0,309,312
2015-09-02 07:00:00,8,0,156,164
2015-09-02 08:00:00,5,0,101,106
2015-09-02 09:00:00,1,2,81,84
2015-09-02 10:00:00,0,0,69,69
2015-09-02 11:00:00,1,0,98,99
2015-09-02 12:00:00,3,2,232,237
2015-09-02 13:00:00,7,1,314,322
2015-09-02 14:00:00,12,9,487,508
2015-09-02 15:00:00,12,5,772,789
2015-09-02 16:00:00,38,18,1060,1116
2015-09-02 17:00:00,37,14,1101,1152
2015-09-02 18:00:00,34,9,957,1000
2015-09-02 19:00:00,36,9,1240,1285
2015-09-02 20:00:00,42,19,1299,1360
2015-09-02 21:00:00,21,5,1324,1350
2015-09-02 22:00:00,33,13,1325,1371
2015-09-02 23:00:00,18,5,1033,1056
2015-09-03 00:00:00,31,4,932,967
2015-09-03 01:00:00,15,4,858,877
2015-09-03 02:00:00,42,6,912,960
2015-09-03 03:00:00,23,9,1017,1049
2015-09-03 04:00:00,24,4,977,1005
2015-09-03 05:00:00,12,10,614,636
2015-09-03 06:00:00,14,6,473,493
2015-09-03 07:00:00,13,1,226,240
2015-09-03 08:00:00,3,1,137,141
2015-09-03 09:00:00,3,0,96,99
2015-09-03 10:00:00,12,0,91,103
2015-09-03 11:00:00,14,0,116,130
2015-09-03 12:00:00,5,4,203,212
2015-09-03 13:00:00,13,4,348,365
2015-09-03 14:00:00,2,2,543,547
2015-09-03 15:00:00,18,4,813,835
2015-09-03 16:00:00,21,5,1085,1111
2015-09-03 17:00:00,28,8,1193,1229
2015-09-03 18:00:00,27,9,1070,1106
2015-09-03 19:00:00,39,17,1140,1196
2015-09-03 20:00:00,22,11,1130,1163
2015-09-03 21:00:00,29,8,1243,1280
2015-09-03 22:00:00,21,14,1094,1129
2015-09-03 23:00:00,19,7,1142,1168
2015-09-04 00:00:00,21,12,891,924
2015-09-04 01:00:00,30,11,1007,1048
2015-09-04 02:00:00,37,12,973,1022
2015-09-04 03:00:00,18,4,955,977
2015-09-04 04:00:00,15,3,930,948
2015-09-04 05:00:00,25,6,671,702
2015-09-04 06:00:00,9,2,431,442
2015-09-04 07:00:00,3,0,248,251
2015-09-04 08:00:00,3,0,164,167
2015-09-04 09:00:00,0,0,91,91
2015-09-04 10:00:00,1,0,112,113
2015-09-04 11:00:00,4,0,125,129
2015-09-04 12:00:00,2,1,223,226
2015-09-04 13:00:00,9,1,315,325
2015-09-04 14:00:00,10,0,495,505
2015-09-04 15:00:00,15,5,875,895
2015-09-04 16:00:00,26,8,990,1024
2015-09-04 17:00:00,36,16,1138,1190
2015-09-04 18:00:00,34,8,1173,1215
2015-09-04 19:00:00,40,15,1184,1239
2015-09-04 20:00:00,25,14,1131,1170
2015-09-04 21:00:00,40,18,1051,1109
2015-09-04 22:00:00,32,10,1036,1078
2015-09-04 23:00:00,20,7,916,943
2015-09-05 00:00:00,17,3,714,734
2015-09-05 01:00:00,13,6,730,749
2015-09-05 02:00:00,5,1,738,744
2015-09-05 03:00:00,13,2,920,935
2015-09-05 04:00:00,6,1,743,750
2015-09-05 05:00:00,23,8,585,616
2015-09-05 06:00:00,5,2,434,441
2015-09-05 07:00:00,1,0,234,235
2015-09-05 08:00:00,9,0,141,150
2015-09-05 09:00:00,2,2,99,103
2015-09-05 10:00:00,2,0,109,111
2015-09-05 11:00:00,1,0,138,139
2015-09-05 12:00:00,4,0,186,190
2015-09-05 13:00:00,7,1,237,245
2015-09-05 14:00:00,6,0,384,390
2015-09-05 15:00:00,13,6,592,611
2015-09-05 16:00:00,24,7,793,824
2015-09-05 17:00:00,27,8,889,924
2015-09-05 18:00:00,28,5,897,930
2015-09-05 19:00:00,26,7,958,991
2015-09-05 20:00:00,22,8,879,909
2015-09-05 21:00:00,23,5,891,919
2015-09-05 22:00:00,15,2,782,799
2015-09-05 23:00:00,19,6,901,926
2015-09-06 00:00:00,18,5,727,750
2015-09-06 01:00:00,21,5,679,705
2015-09-06 02:00:00,10,7,786,803
2015-09-06 03:00:00,18,3,797,818
2015-09-06 04:00:00,23,2,844,869
2015-09-06 05:00:00,18,6,711,735
2015-09-06 06:00:00,10,2,421,433
2015-09-06 07:00:00,3,0,246,249
2015-09-06 08:00:00,6,0,194,200
2015-09-06 09:00:00,13,7,133,153
2015-09-06 10:00:00,0,0,94,94
2015-09-06 11:00:00,6,2,129,137
2015-09-06 12:00:00,2,0,172,174
2015-09-06 13:00:00,10,0,291,301
2015-09-06 14:00:00,6,0,415,421
2015-09-06 15:00:00,7,0,497,504
2015-09-06 16:00:00,11,2,716,729
2015-09-06 17:00:00,17,2,804,823
2015-09-06 18:00:00,31,5,956,992
2015-09-06 19:00:00,25,6,888,919
2015-09-06 20:00:00,28,1,955,984
2015-09-06 21:00:00,40,10,910,960
2015-09-06 22:00:00,28,9,945,982
2015-09-06 23:00:00,20,5,814,839
2015-09-07 00:00:00,17,7,863,887
2015-09-07 01:00:00,96,12,1005,1113
2015-09-07 02:00:00,20,7,922,949
2015-09-07 03:00:00,43,16,1016,1075
2015-09-07 04:00:00,22,10,921,953
2015-09-07 05:00:00,7,5,639,651
2015-09-07 06:00:00,9,3,452,464
2015-09-07 07:00:00,4,0,250,254
2015-09-07 08:00:00,1,0,126,127
2015-09-07 09:00:00,9,0,121,130
2015-09-07 10:00:00,2,3,85,90
2015-09-07 11:00:00,1,0,100,101
2015-09-07 12:00:00,3,0,181,184
2015-09-07 13:00:00,4,1,364,369
2015-09-07 14:00:00,8,1,544,553
2015-09-07 15:00:00,24,6,874,904
2015-09-07 16:00:00,32,17,1325,1374
2015-09-07 17:00:00,48,23,1417,1488
2015-09-07 18:00:00,30,14,1342,1386
2015-09-07 19:00:00,29,9,1295,1333
2015-09-07 20:00:00,60,23,1362,1445
2015-09-07 21:00:00,30,13,1373,1416
2015-09-07 22:00:00,40,13,1337,1390
2015-09-07 23:00:00,33,6,1118,1157
2015-09-08 00:00:00,22,6,1009,1037
2015-09-08 01:00:00,22,3,1115,1140
2015-09-08 02:00:00,26,9,1105,1140
2015-09-08 03:00:00,24,3,1185,1212
2015-09-08 04:00:00,20,6,1148,1174
2015-09-08 05:00:00,14,3,852,869
2015-09-08 06:00:00,10,2,496,508
2015-09-08 07:00:00,8,8,277,293
2015-09-08 08:00:00,1,1,164,166
2015-09-08 09:00:00,2,0,110,112
2015-09-08 10:00:00,3,1,106,110
2015-09-08 11:00:00,3,0,135,138
2015-09-08 12:00:00,2,0,216,218
2015-09-08 13:00:00,6,3,322,331
2015-09-08 14:00:00,17,3,518,538
2015-09-08 15:00:00,23,4,868,895
2015-09-08 16:00:00,37,10,1157,1204
2015-09-08 17:00:00,39,15,1249,1303
2015-09-08 18:00:00,30,8,1269,1307
2015-09-08 19:00:00,34,18,1242,1294
2015-09-08 20:00:00,38,11,1278,1327
2015-09-08 21:00:00,45,12,1318,1375
2015-09-08 22:00:00,53,13,1658,1724
2015-09-08 23:00:00,29,9,1362,1400
2015-09-09 00:00:00,40,14,1187,1241
2015-09-09 01:00:00,29,13,1060,1102
2015-09-09 02:00:00,26,5,1117,1148
2015-09-09 03:00:00,27,5,1163,1195
2015-09-09 04:00:00,32,8,1028,1068
2015-09-09 05:00:00,10,4,749,763
2015-09-09 06:00:00,17,1,433,451
2015-09-09 07:00:00,7,2,239,248
2015-09-09 08:00:00,1,0,144,145
2015-09-09 09:00:00,3,1,174,178
2015-09-09 10:00:00,6,0,148,154
2015-09-09 11:00:00,6,0,138,144
2015-09-09 12:00:00,1,0,196,197
2015-09-09 13:00:00,2,1,423,426
2015-09-09 14:00:00,14,3,622,639
2015-09-09 15:00:00,36,7,1017,1060
2015-09-09 16:00:00,47,17,1321,1385
2015-09-09 17:00:00,32,18,1491,1541
2015-09-09 18:00:00,46,26,1433,1505
2015-09-09 19:00:00,43,16,1419,1478
2015-09-09 20:00:00,37,10,1437,1484
2015-09-09 21:00:00,23,17,1488,1528
2015-09-09 22:00:00,62,15,1396,1473
2015-09-09 23:00:00,27,9,1172,1208
2015-09-10 00:00:00,26,3,1152,1181
2015-09-10 01:00:00,21,6,1005,1032
2015-09-10 02:00:00,22,4,1169,1195
2015-09-10 03:00:00,22,7,1182,1211
2015-09-10 04:00:00,20,7,1117,1144
2015-09-10 05:00:00,17,8,801,826
2015-09-10 06:00:00,3,3,512,518
2015-09-10 07:00:00,7,6,321,334
2015-09-10 08:00:00,4,1,147,152
2015-09-10 09:00:00,2,0,121,123
2015-09-10 10:00:00,7,1,146,154
2015-09-10 11:00:00,5,1,161,167
2015-09-10 12:00:00,4,7,256,267
2015-09-10 13:00:00,6,1,362,369
2015-09-10 14:00:00,14,0,642,656
2015-09-10 15:00:00,33,17,1029,1079
2015-09-10 16:00:00,23,17,1192,1232
2015-09-10 17:00:00,30,17,1385,1432
2015-09-10 18:00:00,21,11,1334,1366
2015-09-10 19:00:00,24,9,1259,1292
2015-09-10 20:00:00,43,11,1456,1510
2015-09-10 21:00:00,53,22,1985,2060
2015-09-10 22:00:00,41,13,1720,1774
2015-09-10 23:00:00,32,9,1433,1474
2015-09-11 00:00:00,51,11,1161,1223
2015-09-11 01:00:00,38,5,1143,1186
2015-09-11 02:00:00,23,8,1171,1202
2015-09-11 03:00:00,44,5,1248,1297
2015-09-11 04:00:00,34,6,1086,1126
2015-09-11 05:00:00,21,8,880,909
2015-09-11 06:00:00,34,3,545,582
2015-09-11 07:00:00,5,4,283,292
2015-09-11 08:00:00,2,0,155,157
2015-09-11 09:00:00,16,0,119,135
2015-09-11 10:00:00,6,1,121,128
2015-09-11 11:00:00,15,1,146,162
2015-09-11 12:00:00,6,0,258,264
2015-09-11 13:00:00,17,2,452,471
2015-09-11 14:00:00,19,20,738,777
2015-09-11 15:00:00,33,22,1118,1173
2015-09-11 16:00:00,30,22,1291,1343
2015-09-11 17:00:00,44,10,1338,1392
2015-09-11 18:00:00,42,21,1415,1478
2015-09-11 19:00:00,28,14,1226,1268
2015-09-11 20:00:00,36,16,1313,1365
2015-09-11 21:00:00,45,13,1336,1394
2015-09-11 22:00:00,18,9,1152,1179
2015-09-11 23:00:00,27,10,977,1014
2015-09-12 00:00:00,26,4,576,606
2015-09-12 01:00:00,23,12,771,806
2015-09-12 02:00:00,12,4,831,847
2015-09-12 03:00:00,23,4,878,905
2015-09-12 04:00:00,15,1,890,906
2015-09-12 05:00:00,14,0,679,693
2015-09-12 06:00:00,13,1,411,425
2015-09-12 07:00:00,12,2,281,295
2015-09-12 08:00:00,5,1,161,167
2015-09-12 09:00:00,2,0,154,156
2015-09-12 10:00:00,1,0,121,122
2015-09-12 11:00:00,1,0,148,149
2015-09-12 12:00:00,1,0,187,188
2015-09-12 13:00:00,9,3,292,304
2015-09-12 14:00:00,11,1,471,483
2015-09-12 15:00:00,14,6,697,717
2015-09-12 16:00:00,17,7,870,894
2015-09-12 17:00:00,27,13,945,985
2015-09-12 18:00:00,22,6,1012,1040
2015-09-12 19:00:00,25,4,992,1021
2015-09-12 20:00:00,26,8,965,999
2015-09-12 21:00:00,19,8,896,923
2015-09-12 22:00:00,24,11,939,974
2015-09-12 23:00:00,28,6,857,891
2015-09-13 00:00:00,14,6,910,930
2015-09-13 01:00:00,15,3,951,969
2015-09-13 02:00:00,11,3,856,870
2015-09-13 03:00:00,11,4,929,944
2015-09-13 04:00:00,11,2,889,902
2015-09-13 05:00:00,15,3,703,721
2015-09-13 06:00:00,12,0,500,512
2015-09-13 07:00:00,13,1,339,353
